WBID,name,type,OC,OC_num,MC,MC_num,RBD,RBD_num
GB40401G700600,Derwent Sherwood Sandstone,Groundwater,Derwent Sherwood Sandstone,1063,Humber GW,1006,Humber,4
GB40402G300300,Staffordshire Trent Valley - Mercia Mudstone East & Coal Measures,Groundwater,Staffordshire Trent Valley - Mercia Mudstone East and Coal Measures,1201,Humber GW,1006,Humber,4
GB40401G304200,Derwent - PT Sandstone Derby,Groundwater,Derwent - PT Sandstone Derby,1057,Humber GW,1006,Humber,4
GB40401G301600,Dove - PT Sandstone Mayfield,Groundwater,Dove - PT Sandstone Mayfield,1071,Humber GW,1006,Humber,4
GB40401G301400,Lower Trent Erewash - PT Sandstone Wollaton,Groundwater,Lower Trent Erewash - PT Sandstone Wollaton,1126,Humber GW,1006,Humber,4
GB40401G444600,Grimsby Ancholme Louth Limestone Unit,Groundwater,Grimsby Ancholme Louth Limestone Unit,1097,Humber GW,1006,Humber,4
GB40402G992300,Don & Rother Millstone grit & Coal Measures,Groundwater,Don and Rother Millstone grit and Coal Measures,1065,Humber GW,1006,Humber,4
GB40402G701400,SUNO Mercia Mudstone & Redcar Mudstone,Groundwater,SUNO Mercia Mudstone and Redcar Mudstone,1208,Humber GW,1006,Humber,4
GB40402G700400,Aire & Calder Carb Limestone / Millstone Grit / Coal Measures.,Groundwater,Aire and Calder Carb Limestone / Millstone Grit / Coal Measures,1001,Humber GW,1006,Humber,4
GB40402G992400,Tame Anker Mease - Coal Measures Black Country,Groundwater,Tame Anker Mease - Coal Measures Black Country,1222,Humber GW,1006,Humber,4
GB40401G300600,Idle Torne - Magnesian Limestone,Groundwater,Idle Torne - Magnesian Limestone,1102,Humber GW,1006,Humber,4
GB40401G702400,Wharfe & Lower Ouse Sherwood Sandstone,Groundwater,Wharfe and Lower Ouse Sherwood Sandstone,1281,Humber GW,1006,Humber,4
GB40402G702200,"Derwent (south) Mercia Mudstone, Lias, Ravenscar and Norton Corallian",Groundwater,"Derwent (south) Mercia Mudstone, Lias, Ravenscar and Norton Corallian",1059,Humber GW,1006,Humber,4
GB40401G301900,Dove - Carboniferous Limestone,Groundwater,Dove - Carboniferous Limestone,1067,Humber GW,1006,Humber,4
GB40401G701000,Aire & Don Sherwood Sandstone.,Groundwater,Aire and Don Sherwood Sandstone,1003,Humber GW,1006,Humber,4
GB40401G301000,Tame Anker Mease - PT Sandstone Birmingham Lichfield,Groundwater,Tame Anker Mease - PT Sandstone Birmingham Lichfield,1224,Humber GW,1006,Humber,4
GB560402916600,Barrow Clay Pits,Transitional,Humber Estuary TraC,3228,Humber TraC,3040,Humber,4
GB530402609201,HUMBER LOWER,Transitional,Humber Estuary TraC,3228,Humber TraC,3040,Humber,4
GB560402917500,Northcoates Point Lagoon,Transitional,Humber Estuary TraC,3228,Humber TraC,3040,Humber,4
GB530402609202,HUMBER MIDDLE,Transitional,Humber Estuary TraC,3228,Humber TraC,3040,Humber,4
GB530402609203,HUMBER UPPER,Transitional,Humber Estuary TraC,3228,Humber TraC,3040,Humber,4
GB560402916700,North Killingholme Haven Pits,Transitional,Humber Estuary TraC,3228,Humber TraC,3040,Humber,4
GB510402703400,ESK (E),Transitional,Esk TraC,3179,Humber TraC,3040,Humber,4
GB650401500004,Yorkshire North,Coastal,Esk TraC,3179,Humber TraC,3040,Humber,4
GB640402491000,Yorkshire South,Coastal,Yorkshire Coast,3557,Humber TraC,3040,Humber,4
GB104028052670,Dove - conf R Manifold to conf R Churnet,River,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB104028052580,Stanton/Wootton/Ellastone Catch (trib of Dove),River,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB104028052900,Hamps from Source to R Manifold,River,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB30447006,Carsington Water,Lake,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB104028057780,Dove from Source to River Manifold,River,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB104028052750,Bentley Brook Catch (trib of Dove),River,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB104028052700,Henmore Brook Catch (trib of R Dove),River,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB104028052891,Manifold - source to conf R Dove,River,Dove Upper Rivers and Lakes,3144,Dove,3032,Humber,4
GB104028052770,Churnet from Meerbrook to Leekbrook,River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052711,Endon Bk,River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052730,Leek Brook from Source to River Churnet,River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052652,Churnet from Consall to River Dove,River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB30433784,Rudyard Reservoir,Lake,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052651,Churnet from Endon Brook to Consall,River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB30433790,Tittesworth Reservoir,Lake,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052790,Rudyard Reservoir Catch (trib of River Churnet),River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052690,Combes Brook Catch (trib of R Churnet),River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052820,Meerbrook - source to R Churnet,River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028052800,Churnet from Source to Meerbrook,River,Churnet Rivers and Lakes,3080,Dove,3032,Humber,4
GB104028046540,Marchington Brook catchment (trib of Dove),River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028052460,Foston Brook catchment (trib of Dove),River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028053090,Tean from Source to Cheadle Catchment,River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028046530,Rolleston Bk Catchment (trib of Dove),River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028052450,Tean from Cheadle Catchment  to River Dove,River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028052420,Dove - R Churnet to R Trent,River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB30435310,The Old Dove,Lake,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028053100,Mobberley Bk,River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028052470,Alders Bk,River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028052440,Marston Brook cathment (trib of Dove),River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028052410,Picknall Bk catchment (trib of Dove),River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028052870,Hilton Bk (trib of R Dove),River,Dove Lower Rivers and Lakes,3143,Dove,3032,Humber,4
GB104028053410,Greet Catchment (trib of Trent),River,South Nottinghamshire A,3415,Lower Trent and Erewash,3052,Humber,4
GB104028053420,Pingley/Rundell Dyke Catch Upper (trib of Trent),River,South Nottinghamshire A,3415,Lower Trent and Erewash,3052,Humber,4
GB104028053390,Trent Bifurcation Pingley Dyke to Winthorpe,River,South Nottinghamshire A,3415,Lower Trent and Erewash,3052,Humber,4
GB104028053350,Hallhaughton Dumble Catchment (trib of Greet),River,South Nottinghamshire A,3415,Lower Trent and Erewash,3052,Humber,4
GB104028053330,Causeway Dyke Catchment (trib of Trent),River,South Nottinghamshire A,3415,Lower Trent and Erewash,3052,Humber,4
GB104028053290,Cocker Beck Catchment (trib of Trent),River,South Nottinghamshire A,3415,Lower Trent and Erewash,3052,Humber,4
GB104028053370,Dover Beck Catchment (trib of Trent),River,South Nottinghamshire A,3415,Lower Trent and Erewash,3052,Humber,4
GB104028052880,Leen from Source to Day Brook,River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028053250,Leen from Day Brook to Trent,River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028052860,Day Brook Catchment (trib of Leen),River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB30434977,Attenborough Nature Reserve - Beeston Pond,Lake,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028053111,Slough Dyke Catchment (trib of Trent),River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028053260,Ouse Dyke Catchment (trib of Trent),River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028053110,Trent from Soar to The Beck,River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB30435028,Holme Pit,Lake,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB30434995,Attenborough Nature Reserve - Main Pond,Lake,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB30434401,Bulwell Wood Ponds,Lake,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028053112,Shelford Brook Catchment (trib of Trent),River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028052881,Baker Lane Brook Catchment (trib of Leen),River,Nottingham Urban,3341,Lower Trent and Erewash,3052,Humber,4
GB104028053190,Radbourne Brook Catchment (trib of Trent),River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028047330,Carr-New Brook from Source to Ramsley Brook,River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028053130,Cuttle Brook Catchment (trib of Trent),River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB30435554,Staunton Harold Reservoir,Lake,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028047420,Trent from Dove to Derwent,River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028053140,Twyford Brook Catchment (trib of Trent),River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028053170,Eggington Brook Catchment (trib of Trent),River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028047340,Ramsley Brook from Source to Carr-New Brook,River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB30435548,Foremark Reservoir,Lake,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028047360,Milton Brook Catchment (trib of Trent),River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028047390,Repton Brook Catchment (trib of Trent),River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028053120,Trent from Derwent to Soar,River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028053210,Trusley Brook Catchment (trib of Trent),River,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB30435572,Ticknall Quarries,Lake,Trent River,3474,Lower Trent and Erewash,3052,Humber,4
GB104028064300,Paupers Drain Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028064290,Bottesford Beck Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028057970,Eau from Source to Northorpe Beck,River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028064310,Adlingfleet Drain Upper Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058320,Tuxford Beck Catchment (trib of North Beck),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058300,Sewer Drain Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058000,Eau from Manton Sewer to Trent,River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028057980,Northorpe Beck from Source to River Eau,River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058280,Goosemoor Dyke from Source to Moorhouse Beck,River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058480,Trent from Carlton-on-Trent to Laughton Drain,River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028053430,The Fleet Upper Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028053440,The Beck Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028057840,Marton Drain Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058250,The Fleet Lower Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058290,Fledborough Beck Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058120,Laughton Drain Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058350,Catchwater Drain Catchnemt (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058360,Wheatley Beck Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058260,Moorhouse Beck (Trib of Goosemoor Dyke),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058340,Seymour Drain Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058270,Goosemoor Dyke from Moorhouse Beck to River Trent,River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028057991,Manton Sewer Catchment (trib of Eau),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028058311,North Beck Catchment (trib of Trent),River,Trent and Tributaries,3473,Lower Trent and Erewash,3052,Humber,4
GB104028053030,Stroom Dyke Catchment (trib of Smite),River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028052631,Smite / Devon from Stroom Dyke to Cotham,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028052550,Beck Dyke from Source to Car Dyke,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028047230,Dalby Brook Catchment (trib of Smite),River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028052501,Car Dyke,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053200,Cotgrave Brook Catchment (trib of Polser Brook),River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053150,Fairham Brook Catchment (trib of Trent),River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053040,Smite from Dalby Brook to Stroom Dyke,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053180,Polser Brook from Source to Cotgrave Brook,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028052632,Devon from Cotham to Trent,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053060,The Grimmer from Source to Rundle Beck,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053230,Polser Brook from Cotgrave Brook to Trent,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028047240,Smite from Source to Dalby Brook,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028052490,Devon from Source to Smite,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053070,Whipling from Rundle Beck to Smite,River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028053020,Rundle Beck Catchment (trib of Whipling),River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028052633,Middle Beck Catchment (trib of Devon),River,South Nottinghamshire B,3416,Lower Trent and Erewash,3052,Humber,4
GB104028052480,Erewash from Gilt Brook to Trent,River,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB104028052520,Nut Brook Catchment (trib of Erewash),River,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB30435060,Attenborough Nature Reserve - Coneries Pond,Lake,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB104028052511,Erewash from Nethergreen Brook to Gilt Brook,River,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB104028052570,Gilt Brook Catchment (trib of Erewash),River,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB104028052740,Erewash from Source to Nethergreen Brook,River,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB104028052590,Bailey Brook Catchment (trib of Erewash),River,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB104028052620,Nethergreen Brook Catchment (trib of Erewash),River,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB30435122,Church Wilne Reservoir,Lake,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB30434381,Sledder Wood Pond,Lake,Erewash River,3174,Lower Trent and Erewash,3052,Humber,4
GB104027068610,Hayburn Beck/Thorny Beck catch (drains to N Sea),River,Robin Hoods Bay,3381,Esk and Coast,3037,Humber,4
GB104027068070,Glaisdale Beck catchment (trib of Esk),River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068170,Sleddale Beck from Source to River Esk,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068010,Murk Esk from Source to Wheeldale Gill,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068150,Esk from Sleddale Beck to Ruswarp,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068120,Baysdale Beck from Source to River Esk,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068140,Rigg Mill Bk/Long Mill Bk catch (trib of Esk),River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068060,Murk Esk from Eller Beck to River Esk,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068050,Eller beck from Source to Murk Esk,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068020,Wheeldale Gill from Source to Murk Esk,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068080,Great Fryup Beck Catchment (trib of Esk),River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068090,Esk from Source to Baysdale Beck,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068160,Stonegate Beck catchment (trib of Esk),River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068030,Murk Esk from Wheeldale Gill to Eller Beck,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068130,Esk from Baysdale Beck to Sleddale Beck,River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068100,Little Beck/May Beck catchment (trib of Esk),River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068110,Danby Beck catchement (trib of Esk),River,Esk,3177,Esk and Coast,3037,Humber,4
GB104027068770,Staithes Beck from Source to Newton Beck,River,Sandsend and Staithes,3390,Esk and Coast,3037,Humber,4
GB30429122,Scaling Dam Reservoir,Lake,Sandsend and Staithes,3390,Esk and Coast,3037,Humber,4
GB104027068720,Sandsend Beck/Mickley Bk from Source to North Sea,River,Sandsend and Staithes,3390,Esk and Coast,3037,Humber,4
GB104027068750,Newton Beck from Source to Staithes Beck,River,Sandsend and Staithes,3390,Esk and Coast,3037,Humber,4
GB104027068710,East Row Beck from Source to North Sea,River,Sandsend and Staithes,3390,Esk and Coast,3037,Humber,4
GB104028047610,Eye from Source to Langham Brook,River,Wreake River,3546,Soar,3078,Humber,4
GB104028047520,Langham Brook from Source to Whissendine Brook,River,Wreake River,3546,Soar,3078,Humber,4
GB104028047510,Great Dalby Brook Catchment (trib of Wreake),River,Wreake River,3546,Soar,3078,Humber,4
